"city","table_name","year","type","total_vote","AKP","MHP","CHP","kurdish_base","independent","others","CrimeNum","InfMortPct","DivorceNum","BirthNum","marriageNum","CrudeDivorceRate_K","CrudeMarriageRate_K","CrudeDeathRate_K","literacyrate","SecEduRateFem","SecEduRateNetPct","ElecCons_pc","BldgCountOccupPermit","FlatCountOccupPermit","SurfaceAreaOccupPermit","BldgCountPermit","SurfaceAreaPermit","NumPubLibraries","LibraryUsers","LibraryBooks","NumMovieTheaters","NumCinemaAudience","NumTheaterHalls","NumTheaterAudience","pop","popdensity","PopGrowthRate","NetMigrationRate","AvgHHSize","AgeDepRatio","ElderDepRatio","ChildDepPct","numdr_pk","hospitalbed_pk","NumHospital","NumHostBed","Enterpreneurs","CropProdKTL","AnimalProdKTL","LivestockV_kTL","CerealsProd_tons","LCattle_head","SCattle_head","agricultural_field","numautomobile_pk","GDPpc_dollar","plaka","duzey_kod","general","alchocol_tabocco","education","unemp","gov_exp","share_exp","mosques","mosque_percentage","log_mosques","lag_AKP","gdp_growth","winner_party","akp_wins","nationalgdp","nationalgdpgrowthrate","nationalunemp","nationalinf"
"bayburt","yerel_secim_2009_il",2009,"yerel",22632,36.85,27.07,1.46,0,NA,34.62,40,12.5,47,1361,599,0.63,7.97,18.1,91.02,51.92,62.6,822,50,391,55247,41,53405,4,33045,46628,0,0,0,0,74710,19.98,-12.83,-17.5,4.3,55.99,14.39,41.6,1,201,1,150,2688,29220,67417,118054,269878,58818,29084,64466,46,5376,69,"TRA1",5.5,14.18,1.87,7.7,149584,0.06,239,31.9903627359122,5.48063892334199,60.75,-1.68251645940015,"AKP",1,-17.9,-4.83,14,6.3
"bayburt","genel_secim_2011_il",2011,"genel",43098,63.39,24.21,3.89,0,0,8.51000000000001,13,5,46,1212,608,0.61,8.05,16,93.34,61.58,69.48,987,49,161,28045,47,38975,4,44184,58253,0,0,0,0,76724,20.52,30.6,-7.44,4.05,51.45,14.65,36.8,1,196,1,150,2775,68830,82546,341899,304252,64834,34644,80268,51,6521,69,"TRA1",8.38,3.88,10.44,6.3,197245,0.06,241,31.4112924247954,5.48893772615669,36.85,21.2983630952381,"AKP",1,6.2,8.77,9.8,6.5
"bayburt","yerel_secim_2014_il",2014,"yerel",25642,52.16,37.37,0.9,0,NA,9.56999999999999,92,12.6,64,1272,528,0.82,6.76,16.3,94.24,82.55,83.34,1018,83,390,65863,123,173762,4,30037,70389,0,0,1,3150,80607,21.56,63.86,42.17,3.63,50.88,16.68,34.2,1,186,1,150,2703,84776,43315,199954,624447,67045,53283,103314,62,7748,69,"TRA1",8.91,3.63,7.59,7.4,299670,0.07,249,30.8906174401727,5.52146091786225,63.39,18.8161324950161,"AKP",1,-3.2,3.02,9.9,8.9
"bayburt","genel_secim_haziran_2015_il",2015,"genel",46219,60.02,31.5,2.79,1.52,NA,4.16999999999999,82,11.3,53,1235,495,0.67,6.22,15.5,94.35,84,83.79,1063,86,482,72302,138,158159,4,50318,73190,0,0,1,1206,78550,21.01,-25.85,-26.77,3.56,50.15,16.16,33.99,1,255,1,200,2739,121122,132980,284711,758317,85459,55282,105433,69,7347,69,"TRA1",5.83,4.08,1.33,5.9,376118,0.07,250,31.8268618714195,5.52545293913178,52.16,-5.17552916881776,"AKP",1,-9,3.97,10.3,7.7
"bayburt","genel_secim_kasim_2015_il",2015,"genel",45851,72.9,20.7,2.4,1.1,NA,2.89999999999999,82,11.3,53,1235,495,0.67,6.22,15.5,94.35,84,83.79,1063,86,482,72302,138,158159,4,50318,73190,0,0,1,1206,78550,21.01,-25.85,-26.77,3.56,50.15,16.16,33.99,1,255,1,200,2739,121122,132980,284711,758317,85459,55282,105433,69,7347,69,"TRA1",5.83,4.08,1.33,5.9,376118,0.07,250,31.8268618714195,5.52545293913178,60.02,0,"AKP",1,-9,3.97,10.3,7.7
"bayburt","genel_secim_2018_il",2018,"genel",49112,57.45,27.41,4.27,1.21,NA,9.66000000000001,130,8.1,46,1105,403,0.57,4.95,13.6,95.37,88.24,88.48,1201,130,790,165323,130,240764,4,37951,94473,1,4550,1,6010,82274,22,22.83,20.61,3.43,47.08,16.6,30.49,1,243,1,200,2979,138679,206786,510950,1101217,98060,48787,97054,81,6034,69,"TRA1",16.94,0.18,11.96,7.5,609610,0.07,252,30.6293604297834,5.53338948872752,72.9,-17.8712399618892,"AKP",1,-8.4,3,11,16.3
"bayburt","yerel_secim_2019_il",2019,"yerel",25286,38.4,53.24,1.37,0,NA,6.98999999999999,180,10.5,60,1043,435,0.72,5.21,12.5,95.95,89.47,88.97,1185,66,451,85431,79,139727,4,48371,105521,1,6800,1,1354,84843,22.69,30.75,14.83,3.34,44.69,15.99,28.69,1,236,1,200,3091,200136,223664,759336,1055488,100026,39951,97082,79,5750,69,"TRA1",16.28,24.01,15.36,11.2,747352,0.07,255,30.0555143028889,5.54517744447956,57.45,-4.7066622472655,"MHP",0,-6,0.9,13.7,15.2
"bayburt","genel_secim_2023_il",2023,"genel",49046,59.61,16.55,0,0.42,NA,23.42,NA,3.5,77,847,435,0.9,5.11,9.9,96.8,NA,NA,NA,30,174,39602,124,180901,NA,NA,NA,NA,NA,1,1000,86047,23.01,21.21,22.24,3.24,43.5,17.29,26.21,NA,NA,NA,NA,NA,NA,NA,NA,567490,71737,74020,114059,87,NA,69,"TRA1",NA,NA,NA,7.3,3750903.86012,0.06,256,29.7511824932885,5.54907608489522,38.4,NA,"AKP",1,24.2,4.5,9.4,53.9
"bilecik","genel_secim_2002_il",2002,"genel",110321,24.88,9.98,18.38,1.05,0,45.71,306,NA,184,1974,1277,0.92,6.41,NA,NA,NA,NA,NA,181,502,97704,129,63033,7,62089,89697,0,0,0,0,199580,NA,NA,NA,NA,NA,NA,NA,1,195,5,389,NA,166693,49091,36117,240266,34335,74735,90635,NA,6749,11,"TR41",NA,NA,NA,9.3,121208,0.09,NA,NA,NA,NA,NA,"AKP",1,16.1,6.16,10.3,45
"bilecik","genel_secim_2007_il",2007,"genel",117171,39.97,17.89,23.24,0.08,0.08,18.82,347,NA,240,1797,1377,1.18,6.77,NA,95.64,82.12,83.99,5902,257,1182,209547,416,366244,6,59270,74924,2,9716,0,0,203777,47.37,-53.46,-3.03,NA,43.65,14.51,29.13,1,128,6,260,NA,308638,159438,90301,190464,38783,73665,78265,72,12070,11,"TR41",8.44,9.54,6,8.1,187271,0.09,403,19.776520412019,6.00141487796115,24.88,78.8413098236776,"AKP",1,22.1,4.67,10.3,8.8
"bilecik","yerel_secim_2009_il",2009,"yerel",92983,33.55,21.69,29.14,0,NA,15.62,262,10.4,272,2606,1239,1.38,6.27,13.2,96.07,88.18,89.49,4800,376,1425,271160,206,154472,6,89425,86543,5,29938,0,0,202061,46.97,45,0.16,3.3,43.64,14.7,28.93,1,143,6,288,7948,380421,129760,115648,191403,45983,81435,77019,80,11339,11,"TR41",5.31,12.75,2.88,13.9,269876,0.1,409,20.2414122467968,6.01615715969835,39.97,-6.05633802816901,"AKP",1,-17.9,-4.83,14,6.3
"bilecik","genel_secim_2011_il",2011,"genel",128985,42.59,27.23,25.38,0,0,4.8,264,8.1,327,2479,1308,1.52,6.09,11.6,97,90.14,90.75,6302,517,2707,433794,202,257367,6,123690,101194,3,15884,0,0,203849,47.38,-100.41,1.65,3.19,43.09,14.77,28.32,1,145,6,295,7811,485689,42365,204542,215345,39591,107449,73750,95,13632,11,"TR41",6.37,3.79,3.33,7.6,360971,0.11,410,20.112926725174,6.01859321449623,33.55,20.2222418202663,"AKP",1,6.2,8.77,9.8,6.5
"bilecik","yerel_secim_2014_il",2014,"yerel",102242,40.11,33.93,22.79,0,NA,3.17000000000002,541,8.8,342,2740,1308,1.63,6.25,13.1,97.47,93.76,91.5,6532,391,2272,418651,287,478786,6,88180,139001,4,40460,0,0,209925,48.8,4.95,-0.11,3.07,42.2,15.13,27.07,1,169,8,355,7711,497746,59277,181965,239540,39637,136363,70248,122,14452,11,"TR41",8.53,3.99,5.4,6.2,552857,0.12,416,19.8166011670835,6.0330862217988,42.59,6.01525821596244,"AKP",1,-3.2,3.02,9.9,8.9
"bilecik","genel_secim_haziran_2015_il",2015,"genel",134880,37.58,25.42,29.18,3.68,NA,4.13999999999999,471,9,312,2656,1297,1.48,6.14,12.6,97.58,92.21,90.51,7131,385,2395,419475,375,647180,6,90779,145670,4,33840,0,0,212361,49.36,11.54,5.12,3.04,42.41,15.43,26.99,1,171,8,364,7889,488753,57761,188195,208578,38741,117520,71446,131,12756,11,"TR41",7.66,4.55,5.69,7.8,635150,0.13,416,19.5892842847792,6.0330862217988,40.11,-11.7353999446443,"AKP",1,-9,3.97,10.3,7.7
"bilecik","genel_secim_kasim_2015_il",2015,"genel",136100,46.6,13.9,33.4,2.9,NA,3.19999999999999,471,9,312,2656,1297,1.48,6.14,12.6,97.58,92.21,90.51,7131,385,2395,419475,375,647180,6,90779,145670,4,33840,0,0,212361,49.36,11.54,5.12,3.04,42.41,15.43,26.99,1,171,8,364,7889,488753,57761,188195,208578,38741,117520,71446,131,12756,11,"TR41",7.66,4.55,5.69,7.8,635150,0.13,416,19.5892842847792,6.0330862217988,37.58,0,"AKP",1,-9,3.97,10.3,7.7
"bilecik","genel_secim_2018_il",2018,"genel",141462,43.31,9.34,28.15,3.38,NA,15.82,892,8.4,378,2628,1271,1.7,5.71,11.8,98.21,92.18,90.48,8325,313,2452,432531,334,574352,6,113050,160969,4,35463,1,490,223448,51.94,7.89,-2.86,2.99,42.02,15.5,26.52,1,150,8,335,8528,681350,72485,402331,188848,40685,155191,68462,150,10776,11,"TR41",15.97,1.67,6.68,9,919901,0.11,426,19.0648383516523,6.05678401322862,46.6,-15.52210724365,"AKP",1,-8.4,3,11,16.3
"bilecik","yerel_secim_2019_il",2019,"yerel",108014,35.47,11.74,38.56,0,NA,14.23,832,5.5,363,2526,1259,1.64,5.69,11.4,98.34,91.89,90.08,8249,249,1721,407302,167,243471,6,142717,168826,3,18823,1,5910,219427,51.01,-18.16,-0.08,2.95,43.67,16.47,27.2,1,153,8,335,8696,781318,82812,478660,204649,40953,187952,68177,151,10011,11,"TR41",15.47,24.57,7.74,11.2,1066008,0.11,427,19.4597747770329,6.0591231955818,43.31,-7.09910913140312,"CHP",0,-6,0.9,13.7,15.2
"bilecik","genel_secim_2023_il",2023,"genel",149866,36.71,10.17,26.54,2.63,NA,23.95,NA,5.4,491,2215,1490,2.15,6.52,9.7,98.56,NA,NA,NA,307,1343,354735,419,453990,NA,NA,NA,NA,NA,0,0,228058,53.01,-2.69,10.75,2.84,44.47,18.21,26.26,NA,NA,NA,NA,NA,NA,NA,NA,216285,36053,173479,71911,165,NA,11,"TR41",NA,NA,NA,8.2,6161394.4052,0.09,427,18.7233072288628,6.0591231955818,35.47,NA,"AKP",1,24.2,4.5,9.4,53.9
"bingol","genel_secim_2002_il",2002,"genel",88862,31.73,8.78,7.88,22.17,9.55,29.44,136,NA,154,5784,2041,0.63,8.4,NA,NA,NA,NA,NA,13,65,16193,267,81166,5,108069,51424,0,0,0,0,243717,NA,NA,NA,NA,NA,NA,NA,1,166,6,405,NA,27304,59914,94073,89494,62398,714858,37456,NA,2300,12,"TRB1",NA,NA,NA,19.2,233955,0.17,NA,NA,NA,NA,NA,"AKP",1,16.1,6.16,10.3,45
"bingol","genel_secim_2007_il",2007,"genel",110332,71.12,2.54,4.15,14.28,14.28,7.90999999999998,138,NA,137,5351,2530,0.55,10.09,NA,82.07,28.56,34.72,443,17,50,12103,74,67925,6,62007,61167,2,19000,0,0,251552,30.48,17.88,-4.73,NA,60.85,8.34,52.51,1,204,6,513,NA,69962,119643,171823,81599,57643,510482,39299,14,3708,12,"TRB1",8.55,10.03,3.32,13.2,381447,0.19,511,20.3138913624221,6.23832462503951,31.73,61.2173913043478,"AKP",1,22.1,4.67,10.3,8.8
"bingol","yerel_secim_2009_il",2009,"yerel",65856,41.31,1.67,1.74,22.88,NA,32.4,100,15.9,156,5583,2343,0.61,9.16,21.8,83.35,35.94,43.41,547,18,67,29186,164,171204,6,84765,67536,2,25000,0,0,255745,30.99,-1.35,-14.52,5.3,58.06,8.4,49.66,1,216,7,552,5866,85124,111742,188408,242883,64822,329420,34897,16,3701,12,"TRB1",7.75,14.35,5.25,16.8,507832,0.19,540,21.1147823026843,6.29341927884648,71.12,-0.188781014023732,"AKP",1,-17.9,-4.83,14,6.3
"bingol","genel_secim_2011_il",2011,"genel",126560,67.07,1.33,3.07,23.9,23.9,4.63000000000002,108,15.5,83,5552,2161,0.32,8.35,21.5,89.68,43.83,48.9,589,59,342,83550,192,283246,6,150719,81369,3,38000,3,14400,262263,31.78,27.42,-5.67,4.99,55.21,8.59,46.62,1,242,7,635,6183,79879,138623,541804,269785,97961,398680,32002,19,5207,12,"TRB1",7.38,4.55,9.38,10.2,675480,0.21,556,21.2000930363795,6.32256523992728,41.31,40.6917049446096,"AKP",1,6.2,8.77,9.8,6.5
"bingol","yerel_secim_2014_il",2014,"yerel",78399,55.29,1.26,2.07,20.92,NA,20.46,364,14.3,134,5931,2228,0.5,8.38,22.3,91.33,66.41,69.76,818,128,1243,226593,373,730757,6,117417,97322,3,41500,2,21120,266019,32.23,1.9,-12.89,4.38,52.46,9.36,43.09,1,241,8,642,6787,91046,213852,626477,313798,143784,485599,32380,22,5867,12,"TRB1",8.99,3.85,7.61,7.5,1002979,0.22,578,21.7277713246046,6.361302477573,67.07,12.6752448626848,"AKP",1,-3.2,3.02,9.9,8.9
"bingol","genel_secim_haziran_2015_il",2015,"genel",133675,46.98,2.97,1.61,40.51,NA,7.93000000000001,367,12.8,122,5486,2149,0.46,8.06,20.6,91.58,69.86,71.89,809,307,3879,683343,453,1018126,6,182756,103115,4,53000,2,8890,267184,32.37,4.37,-11.96,4.22,52.04,9.81,42.23,1,240,8,642,7198,123688,191654,637824,309230,114954,545342,31965,24,5210,12,"TRB1",6.36,4.12,5.89,8,1167675,0.23,589,22.0447332175579,6.38012253689976,55.29,-11.1982273734447,"AKP",1,-9,3.97,10.3,7.7
"bingol","genel_secim_kasim_2015_il",2015,"genel",132812,64.5,1.9,1.8,29.1,NA,2.69999999999999,367,12.8,122,5486,2149,0.46,8.06,20.6,91.58,69.86,71.89,809,307,3879,683343,453,1018126,6,182756,103115,4,53000,2,8890,267184,32.37,4.37,-11.96,4.22,52.04,9.81,42.23,1,240,8,642,7198,123688,191654,637824,309230,114954,545342,31965,24,5210,12,"TRB1",6.36,4.12,5.89,8,1167675,0.23,589,22.0447332175579,6.38012253689976,46.98,0,"AKP",1,-9,3.97,10.3,7.7
"bingol","genel_secim_2018_il",2018,"genel",144763,55.28,5.87,2.29,26.8,NA,9.76000000000001,479,9.6,159,5537,2015,0.57,7.27,20,93.55,75.69,76.45,1087,451,4863,1069071,225,720483,6,172323,130890,7,66131,4,6920,281205,34.07,28.32,12.72,3.89,50.58,10.04,40.54,1,245,8,690,8385,133822,290676,1255457,349560,132772,510781,26968,27,4919,12,"TRB1",17.5,0.59,9.24,8,1924396,0.23,621,22.0835333653385,6.43294009273918,64.5,-5.58541266794626,"AKP",1,-8.4,3,11,16.3
"bingol","yerel_secim_2019_il",2019,"yerel",77811,43.38,24.34,2.38,23.8,NA,6.10000000000001,547,9,160,5336,1877,0.57,6.69,19,94.42,77.86,78.74,1094,150,123,285347,144,268292,7,223372,137827,7,94326,6,26329,279812,33.9,-4.97,-12.83,3.75,50.76,10.44,40.33,1,252,8,705,8463,135867,428975,1550412,375942,140289,635603,28387,27,4788,12,"TRB1",15.07,23.94,7.78,9.9,2413495,0.24,627,22.407902448787,6.4425401664682,55.28,-2.66314291522667,"AKP",1,-6,0.9,13.7,15.2
"bingol","genel_secim_2023_il",2023,"genel",144717,38.26,13.4,5.15,24.4,NA,18.79,NA,12.9,228,3866,1477,0.8,5.2,13.6,95.34,NA,NA,NA,238,3298,652321,201,568193,NA,NA,NA,NA,NA,6,5915,285655,34.61,10.91,5.12,3.4,49.38,12.08,37.3,NA,NA,NA,NA,NA,NA,NA,NA,2358576,125514,555936,132097,35,NA,12,"TRB1",NA,NA,NA,7.2,11117340.2215,0.17,635,22.2296126446238,6.45519856334012,43.38,NA,"AKP",1,24.2,4.5,9.4,53.9
"bitlis","genel_secim_2002_il",2002,"genel",102705,17.67,6.44,4.52,29,16,42.37,183,NA,23,10775,2599,0.07,8.09,NA,NA,NA,NA,NA,NA,NA,NA,96,38124,7,191390,63700,0,0,0,0,321791,NA,NA,NA,NA,NA,NA,NA,0,150,7,484,NA,63436,48114,108130,235422,50480,591850,150690,NA,2077,13,"TRB2",NA,NA,NA,10.6,233518,0.17,NA,NA,NA,NA,NA,"kurdish_base",0,16.1,6.16,10.3,45
"bitlis","genel_secim_2007_il",2007,"genel",116260,58.82,5.73,8.65,21,21,5.8,176,NA,52,9004,3361,0.16,10.27,NA,81.75,18.5,26.54,497,70,266,47848,189,153133,7,188547,71345,1,322,2,2950,327886,46.7,-3.02,-27.86,NA,79.48,6.88,72.59,1,224,9,734,NA,118953,123559,182195,302683,60837,598650,118826,16,3504,13,"TRB2",9.41,10.03,8.72,12.4,422825,0.21,672,20.4949281152596,6.51174532964473,17.67,68.7048627828599,"AKP",1,22.1,4.67,10.3,8.8
"bitlis","yerel_secim_2009_il",2009,"yerel",79854,37.09,4.25,1.29,25.71,NA,31.66,95,13.2,55,9395,2790,0.17,8.51,28.7,83.71,24.34,34.26,692,95,906,150733,223,233161,7,165169,82370,3,15000,1,11400,328489,46.79,4.86,-14.78,6.4,76.35,6.79,69.57,1,236,8,776,7577,120821,147056,194326,398811,50373,515631,113871,17,3358,13,"TRB2",8.04,15.05,4.38,16.4,543184,0.2,681,20.7312878056799,6.52502965784346,58.82,-4.16666666666667,"AKP",1,-17.9,-4.83,14,6.3
"bitlis","genel_secim_2011_il",2011,"genel",146078,50.7,3.18,1.72,40.22,40.22,4.18000000000001,114,11.8,50,8992,2674,0.15,8.04,27,90.66,30.62,39.38,724,183,1367,230173,216,390710,7,156879,96663,3,26028,2,28500,336624,47.95,23.62,-15.3,6.26,71.87,6.83,65.04,1,212,9,715,8320,174525,103043,628479,504573,62633,937211,88337,19,4738,13,"TRB2",7.5,3.14,5.33,12.3,743535,0.24,693,20.5867674319122,6.5424719605068,37.09,41.0958904109589,"AKP",1,6.2,8.77,9.8,6.5
"bitlis","yerel_secim_2014_il",2014,"yerel",93687,45.43,4.28,0.7,35.5,NA,14.09,425,14.2,76,9148,2935,0.23,8.69,27.1,92.38,52.69,58.8,895,132,652,181479,152,241252,7,156747,113912,3,20400,4,10279,338023,48.14,2.57,-17.66,5.54,67.29,7.54,59.74,1,235,9,795,8666,275533,163051,586909,726296,69267,878946,133820,21,5286,13,"TRB2",8.6,3.74,7.93,13.5,1055243,0.24,692,20.4719797173565,6.5410299991899,50.7,11.5660616293795,"AKP",1,-3.2,3.02,9.9,8.9
"bitlis","genel_secim_haziran_2015_il",2015,"genel",158103,31.35,4.03,1.7,59.45,NA,3.47,443,15.3,77,9038,2831,0.23,8.35,26.6,92.49,53.03,58.94,902,116,1141,243753,194,430247,7,171732,134990,3,20300,3,8460,340449,48.49,7.15,-19.96,5.23,65.63,7.78,57.85,1,223,9,759,8780,402618,206074,542132,725354,60839,701757,127715,22,4721,13,"TRB2",6.77,4.08,8.09,9.5,1210520,0.24,699,20.5317095952698,6.5510803350434,45.43,-10.6886114264094,"kurdish_base",0,-9,3.97,10.3,7.7
"bitlis","genel_secim_kasim_2015_il",2015,"genel",153361,44.2,2.1,3.1,48.6,NA,2,443,15.3,77,9038,2831,0.23,8.35,26.6,92.49,53.03,58.94,902,116,1141,243753,194,430247,7,171732,134990,3,20300,3,8460,340449,48.49,7.15,-19.96,5.23,65.63,7.78,57.85,1,223,9,759,8780,402618,206074,542132,725354,60839,701757,127715,22,4721,13,"TRB2",6.77,4.08,8.09,9.5,1210520,0.24,699,20.5317095952698,6.5510803350434,31.35,0,"kurdish_base",0,-9,3.97,10.3,7.7
"bitlis","genel_secim_2018_il",2018,"genel",164457,44.82,4.08,2.73,42.54,NA,5.83000000000001,811,9.8,119,8429,2548,0.34,7.38,24.4,94.15,56.34,62.12,1022,139,657,173694,248,653325,7,311906,149725,2,29166,2,6856,349396,49.76,22.93,0.58,4.69,60.85,7.99,52.86,1,274,8,959,9760,534867,335920,1001602,641114,94880,645291,117703,23,3869,13,"TRB2",17.05,0.45,6.63,21.5,2070376,0.25,723,20.6928528088473,6.58479139238572,44.2,-18.0470239356069,"AKP",1,-8.4,3,11,16.3
"bitlis","yerel_secim_2019_il",2019,"yerel",105334,43.13,2.56,1.7,32.58,NA,20.03,883,13.5,129,8163,2272,0.37,6.51,23.4,94.93,60.2,65.6,1035,96,677,162145,200,503228,8,352030,148099,2,35604,5,10188,348115,49.58,-3.67,-18.96,4.55,60.98,8.45,52.53,1,284,8,988,9906,747070,429595,1154736,698315,104810,688239,123248,22,3852,13,"TRB2",17.61,24.2,10,25.9,2734723,0.27,726,20.8551771684644,6.58892647753352,44.82,-0.439390023261825,"AKP",1,-6,0.9,13.7,15.2
"bitlis","genel_secim_2023_il",2023,"genel",173436,36.8,3.55,0,40.83,NA,18.82,NA,12,205,6443,2037,0.57,5.71,18.1,95.7,NA,NA,NA,111,1435,300317,306,636860,NA,NA,NA,NA,NA,5,6670,359747,51.24,16.14,-1.41,4.05,56.89,9.22,47.67,NA,NA,NA,NA,NA,NA,NA,NA,1582529,70869,739888,133988,25,NA,13,"TRB2",NA,NA,NA,17.2,12129142.80747,0.18,740,20.5700117026688,6.60800062529609,43.13,NA,"kurdish_base",0,24.2,4.5,9.4,53.9
"bolu","genel_secim_2002_il",2002,"genel",155154,43.08,7.67,11.67,1.39,0,36.19,863,NA,294,3380,2057,1.14,7.94,NA,NA,NA,NA,NA,371,1503,279248,247,197065,9,42152,124656,2,93700,0,0,259953,NA,NA,NA,NA,NA,NA,NA,1,280,8,728,NA,157396,425613,432367,589077,114225,102869,128661,NA,7303,14,"TR42",NA,NA,NA,12.7,233978,0.17,NA,NA,NA,NA,NA,"AKP",1,16.1,6.16,10.3,45
"bolu","genel_secim_2007_il",2007,"genel",164710,54.89,12.18,14.68,1.43,1.43,16.82,734,NA,283,3340,2150,1.05,7.98,NA,93.72,76.01,83.07,2561,424,1459,320174,507,528991,9,78689,126954,5,84000,0,0,270417,32.5,-5.69,-3.65,NA,46.79,16.7,30.1,2,350,10,947,NA,306041,1401910,411748,591311,134901,85271,122524,91,11780,14,"TR42",9.55,10.01,4.74,11.6,367766,0.18,1196,44.2279886249755,7.08757370555797,43.08,61.3035738737505,"AKP",1,22.1,4.67,10.3,8.8
"bolu","yerel_secim_2009_il",2009,"yerel",104300,43.33,11.05,30.68,0,NA,14.94,396,9.8,347,3453,1908,1.28,7.06,12.8,94.09,82.03,88.87,2655,482,2415,612522,462,568139,9,103429,134965,6,84152,1,7200,271545,32.64,9.86,9.93,3.5,45.98,16.85,29.13,2,439,11,1191,11680,298173,2117520,496601,660452,113202,98231,105416,106,10926,14,"TR42",5.7,12.87,4,15,498564,0.19,1214,44.7071387799444,7.10249935577465,54.89,-7.24957555178268,"AKP",1,-17.9,-4.83,14,6.3
"bolu","genel_secim_2011_il",2011,"genel",177613,58.5,16.1,20.05,0,0,5.35000000000001,532,6.5,365,3521,1773,1.33,6.47,12.9,95.19,84.55,90.28,3112,500,2506,506183,611,797242,9,108614,149247,7,115000,2,7778,276506,33.23,19.35,4.2,3.34,45.62,17.33,28.29,2,470,10,1300,11623,497791,88326,753475,722011,120873,110426,103293,127,13429,14,"TR42",6.17,2.08,3.95,11.9,638550,0.2,1215,43.941180299885,7.10332206252611,43.33,22.9086582463848,"AKP",1,6.2,8.77,9.8,6.5
"bolu","yerel_secim_2014_il",2014,"yerel",121031,49.68,14.12,31.26,0,NA,4.94,795,6.8,400,3543,1894,1.41,6.67,12.5,95.84,90.56,95.17,3549,431,3665,561770,840,937309,9,120288,165193,12,126747,3,12601,284789,34.23,4.55,0.7,3.2,45.93,18.46,27.46,2,641,10,1826,12097,692673,182536,801980,700056,141955,136377,112164,159,14093,14,"TR42",8.35,3.83,9.24,10,943308,0.21,1237,43.4356664056547,7.12125245324454,58.5,4.94452304713679,"AKP",1,-3.2,3.02,9.9,8.9
"bolu","genel_secim_haziran_2015_il",2015,"genel",188403,51.95,15.94,24.44,2.09,NA,5.58,699,8.4,366,3433,1896,1.27,6.58,11.9,96.07,91.11,95.24,3628,429,3548,578050,994,937765,9,114837,169000,7,94909,4,11765,291095,34.99,21.9,7.86,3.14,45.67,18.81,26.86,2,655,11,1906,12372,585046,238776,810683,684040,137988,130733,114153,168,12247,14,"TR42",7.84,4.29,7.66,10.1,1099726,0.22,1242,42.66648345042,7.12528309151071,49.68,-13.0987014830057,"AKP",1,-9,3.97,10.3,7.7
"bolu","genel_secim_kasim_2015_il",2015,"genel",192253,62.6,10.8,21.4,1.6,NA,3.59999999999999,699,8.4,366,3433,1896,1.27,6.58,11.9,96.07,91.11,95.24,3628,429,3548,578050,994,937765,9,114837,169000,7,94909,4,11765,291095,34.99,21.9,7.86,3.14,45.67,18.81,26.86,2,655,11,1906,12372,585046,238776,810683,684040,137988,130733,114153,168,12247,14,"TR42",7.84,4.29,7.66,10.1,1099726,0.22,1242,42.66648345042,7.12528309151071,51.95,0,"AKP",1,-9,3.97,10.3,7.7
"bolu","genel_secim_2018_il",2018,"genel",201631,52.13,14.94,20.31,2.08,NA,10.54,952,8.6,508,3376,1786,1.65,5.81,11,96.94,93.71,100,3621,655,5089,912619,541,871434,9,129289,191366,21,343960,3,20124,311810,37.48,28.05,11.22,3.04,44.82,19.02,25.8,2,464,11,1448,13412,382818,228351,1014399,660830,131927,121521,110238,180,10291,14,"TR42",16.53,1.19,9.09,10.2,1570118,0.19,1262,40.4733651903403,7.14124512235049,62.6,-15.9712582673308,"AKP",1,-8.4,3,11,16.3
"bolu","yerel_secim_2019_il",2019,"yerel",128354,44.47,0.05,41.64,0.16,NA,13.68,1112,6.4,530,3269,1766,1.69,5.62,10.4,97.2,92.92,99.44,3956,514,4317,862310,190,249138,9,131076,201266,17,294099,7,16698,316126,38,13.75,2.94,3,45.24,19.5,25.74,2,462,11,1460,13876,530728,263788,997259,647354,136994,130581,109923,177,9536,14,"TR42",14.78,24.23,11.89,13.5,1891226,0.19,1264,39.9840569899344,7.14282740116162,52.13,-7.33650762802449,"AKP",1,-6,0.9,13.7,15.2
"bolu","genel_secim_2023_il",2023,"genel",210825,36.27,23.36,21.61,0.81,NA,17.95,NA,6.2,592,2754,2033,1.83,6.3,8.5,97.76,NA,NA,NA,340,1765,423909,500,522520,NA,NA,NA,NA,NA,4,5378,324789,39.04,12.28,9.26,2.83,45.46,21.48,23.98,NA,NA,NA,NA,NA,NA,NA,NA,703179,125296,161063,108752,198,NA,14,"TR42",NA,NA,NA,9,10006691.4633,0.15,1261,38.8252065186937,7.14045304310116,44.47,NA,"AKP",1,24.2,4.5,9.4,53.9
"burdur","genel_secim_2002_il",2002,"genel",149596,27.26,12.7,19.63,0.84,0.02,39.57,534,NA,398,3257,1990,1.61,8.04,NA,NA,NA,NA,NA,299,600,118435,261,116160,11,123019,127223,2,22473,0,0,247811,NA,NA,NA,NA,NA,NA,NA,1,244,5,605,NA,202162,91971,119826,643893,105716,235683,148281,NA,5418,15,"TR61",NA,NA,NA,7,151057,0.11,NA,NA,NA,NA,NA,"AKP",1,16.1,6.16,10.3,45
